Time,ID,D0,D1,D2,D3,D4,D5,D6,D7,Class
Z(1709970892.523565),0,0,0,0,0,0,0,0,0,T
Z(1709970892.530506),106,0D,1C,0,0,0,0,0,0,R
Z(1709970892.540475),106,0D,1C,0,0,0,0,0,0,R
Z(1709970892.543671),197,0,0,0,0,0,0,0,0,R
Z(1709970892.544484),280,0,0,27,72,0,0,0,0,R
Z(1709970892.546419),284,0,0,0,0,8F,0,0,0,R
Z(1709970892.550449),106,0D,1C,0,0,0,0,0,0,R
Z(1709970892.560704),106,0D,14,0,0,0,0,0,0,R
Z(1709970892.563571),197,0,0,0,0,0,0,0,0,R
Z(1709970892.570395),106,0D,14,0,0,0,0,0,0,R
Z(1709970892.580421),106,0D,14,0,0,0,0,0,0,R
Z(1709970892.583534),197,0,0,0,0,0,0,0,0,R
Z(1709970892.590423),0,0,0,0,0,0,0,0,0,T
Z(1709970892.598412),103,0,0,0,0,0,0,0,0,R
Z(1709970892.600436),106,0D,14,0,0,0,0,0,0,R
Z(1709970892.605116),197,0,0,0,0,0,0,0,0,R
Z(1709970892.610424),106,0D,14,0,0,0,0,0,0,R
Z(1709970892.620446),106,0D,14,0,0,0,0,0,0,R
Z(1709970892.623501),0,0,0,0,0,0,0,0,0,T
Z(1709970892.630435),0,0,0,0,0,0,0,0,0,T
Z(1709970892.640441),106,0D,14,0,0,0,0,0,0,R
Z(1709970892.644462),280,0,0,27,72,0,0,0,0,R
Z(1709970892.646443),284,0,0,0,0,90,0,0,0,R
Z(1709970892.648442),197,0,0,0,0,0,0,0,0,R
Z(1709970892.650407),106,0D,14,0,0,0,0,0,0,R
Z(1709970892.660454),106,0D,14,0,0,0,0,0,0,R
Z(1709970892.664474),197,0,0,0,0,0,0,0,0,R
Z(1709970892.670534),0,0,0,0,0,0,0,0,0,T
Z(1709970892.680467),0,0,0,0,0,0,0,0,0,T
Z(1709970892.684446),197,0,0,0,0,0,0,0,0,R
Z(1709970892.690475),106,0D,14,0,0,0,0,0,0,R
Z(1709970892.698441),103,0,0,0,0,0,0,0,0,R
Z(1709970892.700444),106,0D,1C,0,0,0,0,0,0,R
Z(1709970892.705144),197,0,0,0,0,0,0,0,0,R
Z(1709970892.710491),0,0,0,0,0,0,0,0,0,T
Z(1709970892.720457),106,0D,1C,0,0,0,0,0,0,R
Z(1709970892.724468),197,0,0,0,0,0,0,0,0,R
Z(1709970892.730456),106,0D,1C,0,0,0,0,0,0,R
Z(1709970892.740477),0,0,0,0,0,0,0,0,0,T
Z(1709970892.744529),280,0,0,28,72,0,0,0,0,R
Z(1709970892.746476),284,0,0,0,0,90,0,0,0,R
Z(1709970892.748491),197,0,0,0,0,0,0,0,0,R
Z(1709970892.750479),0,0,0,0,0,0,0,0,0,T
Z(1709970892.760509),106,0D,24,0,0,0,0,0,0,R
Z(1709970892.764496),0,0,0,0,0,0,0,0,0,T
Z(1709970892.770468),106,0D,24,0,0,0,0,0,0,R
Z(1709970892.780721),106,0D,24,0,0,0,0,0,0,R
Z(1709970892.784463),197,0,0,0,0,0,0,0,0,R
Z(1709970892.790445),0,0,0,0,0,0,0,0,0,T
Z(1709970892.798446),103,0,0,0,0,0,0,0,0,R
Z(1709970892.800402),0,0,0,0,0,0,0,0,0,T
Z(1709970892.805055),197,0,0,0,0,0,0,0,0,R
Z(1709970892.810403),106,0D,28,0,0,0,0,0,0,R
Z(1709970892.820430),0,0,0,0,0,0,0,0,0,T
Z(1709970892.824478),197,0,0,0,0,0,0,0,0,R
Z(1709970892.830409),0,0,0,0,0,0,0,0,0,T
Z(1709970892.840579),106,0D,28,0,0,0,0,0,0,R
Z(1709970892.844469),280,0,0,28,72,0,0,0,0,R
Z(1709970892.846490),284,0,0,0,0,90,0,0,0,R
Z(1709970892.848433),0,0,0,0,0,0,0,0,0,T
Z(1709970892.850423),106,0D,1C,0,0,0,0,0,0,R
Z(1709970892.860454),0,0,0,0,0,0,0,0,0,T
Z(1709970892.864427),0,0,0,0,0,0,0,0,0,T
Z(1709970892.870435),106,0D,1C,0,0,0,0,0,0,R
Z(1709970892.880471),106,0D,1C,0,0,0,0,0,0,R
Z(1709970892.884499),0,0,0,0,0,0,0,0,0,T
Z(1709970892.890434),106,0D,10,0,0,0,0,0,0,R
Z(1709970892.898544),103,0,0,0,0,0,0,0,0,R
Z(1709970892.900500),0,0,0,0,0,0,0,0,0,T
Z(1709970892.905141),197,0,0,0,0,0,0,0,0,R
Z(1709970892.910574),106,0D,10,0,0,0,0,0,0,R
Z(1709970892.920483),0,0,0,0,0,0,0,0,0,T
Z(1709970892.924538),197,0,0,0,0,0,0,0,0,R
Z(1709970892.930540),106,0D,10,0,0,0,0,0,0,R
Z(1709970892.940672),106,0D,18,0,0,0,0,0,0,R
Z(1709970892.943723),280,0,0,28,72,0,0,0,0,R
Z(1709970892.944596),284,0,0,0,0,90,0,0,0,R
Z(1709970892.946632),0,0,0,0,0,0,0,0,0,T
Z(1709970892.950555),106,0D,18,0,0,0,0,0,0,R
Z(1709970892.960951),0,0,0,0,0,0,0,0,0,T
Z(1709970892.964684),197,0,0,0,0,0,0,0,0,R
Z(1709970892.970700),106,0D,18,0,0,0,0,0,0,R
Z(1709970892.980667),106,0D,18,0,0,0,0,0,0,R
Z(1709970892.984640),197,0,0,0,0,0,0,0,0,R
Z(1709970892.990661),0,0,0,0,0,0,0,0,0,T
Z(1709970892.998672),103,0,0,0,0,0,0,0,0,R
Z(1709970893.000634),106,0D,20,0,0,0,0,0,0,R
Z(1709970893.005236),197,0,0,0,0,0,0,0,0,R
Z(1709970893.010632),106,0D,20,0,0,0,0,0,0,R
Z(1709970893.020636),106,0D,20,0,0,0,0,0,0,R
Z(1709970893.024541),0,0,0,0,0,0,0,0,0,T
Z(1709970893.030499),106,0D,20,0,0,0,0,0,0,R
Z(1709970893.040547),106,0D,14,0,0,0,0,0,0,R
Z(1709970893.043689),0,0,0,0,0,0,0,0,0,T
Z(1709970893.044580),284,0,0,0,0,90,0,0,0,R
Z(1709970893.046533),197,0,0,0,0,0,0,0,0,R
Z(1709970893.050549),0,0,0,0,0,0,0,0,0,T
Z(1709970893.060539),106,0D,14,0,0,0,0,0,0,R
Z(1709970893.064547),0,0,0,0,0,0,0,0,0,T
Z(1709970893.070494),106,0D,14,0,0,0,0,0,0,R
Z(1709970893.080535),0,0,0,0,0,0,0,0,0,T
Z(1709970893.084540),197,0,0,0,0,0,0,0,0,R
Z(1709970893.090539),106,0D,14,0,0,0,0,0,0,R
Z(1709970893.098560),103,0,0,0,0,0,0,0,0,R
Z(1709970893.100521),106,0D,14,0,0,0,0,0,0,R
Z(1709970893.105169),197,0,0,0,0,0,0,0,0,R
Z(1709970893.110416),0,0,0,0,0,0,0,0,0,T
Z(1709970893.120633),0,0,0,0,0,0,0,0,0,T
Z(1709970893.124569),0,0,0,0,0,0,0,0,0,T
Z(1709970893.130531),106,0D,18,0,0,0,0,0,0,R
Z(1709970893.140592),106,0D,18,0,0,0,0,0,0,R
Z(1709970893.143492),280,0,0,29,72,0,0,0,0,R
Z(1709970893.144653),284,0,0,0,0,90,0,0,0,R
Z(1709970893.146568),0,0,0,0,0,0,0,0,0,T
Z(1709970893.150638),0,0,0,0,0,0,0,0,0,T
Z(1709970893.160624),106,0D,18,0,0,0,0,0,0,R
Z(1709970893.164580),197,0,0,0,0,0,0,0,0,R
Z(1709970893.170574),0,0,0,0,0,0,0,0,0,T
Z(1709970893.180642),106,0D,10,0,0,0,0,0,0,R
Z(1709970893.184642),197,0,0,0,0,0,0,0,0,R
Z(1709970893.190574),0,0,0,0,0,0,0,0,0,T
Z(1709970893.198644),103,0,0,0,0,0,0,0,0,R
Z(1709970893.200566),106,0D,10,0,0,0,0,0,0,R
Z(1709970893.205171),197,0,0,0,0,0,0,0,0,R
Z(1709970893.210573),106,0D,10,0,0,0,0,0,0,R
Z(1709970893.220779),0,0,0,0,0,0,0,0,0,T
Z(1709970893.224652),197,0,0,0,0,0,0,0,0,R
Z(1709970893.230643),106,0D,10,0,0,0,0,0,0,R
Z(1709970893.240640),106,0D,10,0,0,0,0,0,0,R
Z(1709970893.243572),0,0,0,0,0,0,0,0,0,T
Z(1709970893.244635),284,0,0,0,0,90,0,0,0,R
Z(1709970893.246635),197,0,0,0,0,0,0,0,0,R
Z(1709970893.250636),106,0D,10,0,0,0,0,0,0,R
Z(1709970893.262084),106,0D,10,0,0,0,0,0,0,R
Z(1709970893.264664),197,0,0,0,0,0,0,0,0,R
Z(1709970893.270650),0,0,0,0,0,0,0,0,0,T
Z(1709970893.280540),106,0D,18,0,0,0,0,0,0,R
Z(1709970893.284658),197,0,0,0,0,0,0,0,0,R
Z(1709970893.290645),106,0D,18,0,0,0,0,0,0,R
Z(1709970893.298669),103,0,0,0,0,0,0,0,0,R
Z(1709970893.300653),106,0D,18,0,0,0,0,0,0,R
Z(1709970893.305167),197,0,0,0,0,0,0,0,0,R
Z(1709970893.310647),106,0D,18,0,0,0,0,0,0,R
Z(1709970893.320762),106,0D,1C,0,0,0,0,0,0,R
Z(1709970893.324679),197,0,0,0,0,0,0,0,0,R
Z(1709970893.330560),0,0,0,0,0,0,0,0,0,T
Z(1709970893.340663),106,0D,1C,0,0,0,0,0,0,R
Z(1709970893.343570),0,0,0,0,0,0,0,0,0,T
Z(1709970893.344651),284,0,0,0,0,90,0,0,0,R
Z(1709970893.346644),197,0,0,0,0,0,0,0,0,R
Z(1709970893.350644),106,0D,1C,0,0,0,0,0,0,R
Z(1709970893.360741),106,0D,1C,0,0,0,0,0,0,R
Z(1709970893.364630),197,0,0,0,0,0,0,0,0,R
Z(1709970893.370643),106,0D,20,0,0,0,0,0,0,R
Z(1709970893.380645),106,0D,20,0,0,0,0,0,0,R
Z(1709970893.384642),0,0,0,0,0,0,0,0,0,T
Z(1709970893.390643),0,0,0,0,0,0,0,0,0,T
Z(1709970893.398618),103,0,0,0,0,0,0,0,0,R
Z(1709970893.400646),0,0,0,0,0,0,0,0,0,T
Z(1709970893.405196),197,0,0,0,0,0,0,0,0,R
Z(1709970893.410684),106,0D,20,0,0,0,0,0,0,R
Z(1709970893.420634),106,0D,24,0,0,0,0,0,0,R
Z(1709970893.424646),197,0,0,0,0,0,0,0,0,R
Z(1709970893.430634),106,0D,24,0,0,0,0,0,0,R
Z(1709970893.440639),0,0,0,0,0,0,0,0,0,T
Z(1709970893.443531),280,0,0,29,72,0,0,0,0,R
Z(1709970893.444685),284,0,0,0,0,8F,0,0,0,R
Z(1709970893.446646),197,0,0,0,0,0,0,0,0,R
Z(1709970893.450648),106,0D,24,0,0,0,0,0,0,R
Z(1709970893.460646),0,0,0,0,0,0,0,0,0,T
Z(1709970893.464672),197,0,0,0,0,0,0,0,0,R
Z(1709970893.470636),106,0D,1C,0,0,0,0,0,0,R
Z(1709970893.480652),0,0,0,0,0,0,0,0,0,T
Z(1709970893.484673),197,0,0,0,0,0,0,0,0,R
Z(1709970893.490608),106,0D,1C,0,0,0,0,0,0,R
Z(1709970893.498672),0,0,0,0,0,0,0,0,0,T
Z(1709970893.500718),106,0D,1C,0,0,0,0,0,0,R
Z(1709970893.505169),197,0,0,0,0,0,0,0,0,R
Z(1709970893.510646),0,0,0,0,0,0,0,0,0,T
Z(1709970893.520671),106,0D,20,0,0,0,0,0,0,R
Z(1709970893.524762),197,0,0,0,0,0,0,0,0,R
Z(1709970893.530648),106,0D,20,0,0,0,0,0,0,R
Z(1709970893.540696),106,0D,20,0,0,0,0,0,0,R
Z(1709970893.543488),0,0,0,0,0,0,0,0,0,T
Z(1709970893.544673),284,0,0,0,0,90,0,0,0,R
Z(1709970893.546545),197,0,0,0,0,0,0,0,0,R
Z(1709970893.550597),106,0D,20,0,0,0,0,0,0,R
Z(1709970893.561051),0,0,0,0,0,0,0,0,0,T
Z(1709970893.564640),197,0,0,0,0,0,0,0,0,R
Z(1709970893.570608),0,0,0,0,0,0,0,0,0,T
Z(1709970893.580609),0,0,0,0,0,0,0,0,0,T
Z(1709970893.584654),197,0,0,0,0,0,0,0,0,R
Z(1709970893.590581),106,0D,24,0,0,0,0,0,0,R
Z(1709970893.598614),103,0,0,0,0,0,0,0,0,R
Z(1709970893.600596),0,0,0,0,0,0,0,0,0,T
Z(1709970893.605114),197,0,0,0,0,0,0,0,0,R
Z(1709970893.610614),106,0D,20,0,0,0,0,0,0,R
Z(1709970893.620591),106,0D,20,0,0,0,0,0,0,R
Z(1709970893.624735),0,0,0,0,0,0,0,0,0,T
Z(1709970893.630672),106,0D,20,0,0,0,0,0,0,R
Z(1709970893.640619),0,0,0,0,0,0,0,0,0,T
Z(1709970893.643464),280,0,0,2A,72,0,0,0,0,R
Z(1709970893.644636),284,0,0,0,0,8F,0,0,0,R
Z(1709970893.646670),197,0,0,0,0,0,0,0,0,R
Z(1709970893.650599),0,0,0,0,0,0,0,0,0,T
Z(1709970893.660627),0,0,0,0,0,0,0,0,0,T
Z(1709970893.664666),0,0,0,0,0,0,0,0,0,T
Z(1709970893.670766),106,0D,14,0,0,0,0,0,0,R
Z(1709970893.680727),106,0D,14,0,0,0,0,0,0,R
Z(1709970893.684700),197,0,0,0,0,0,0,0,0,R
Z(1709970893.690642),0,0,0,0,0,0,0,0,0,T
Z(1709970893.698718),103,0,0,0,0,0,0,0,0,R
Z(1709970893.700671),106,0D,10,0,0,0,0,0,0,R
Z(1709970893.705198),197,0,0,0,0,0,0,0,0,R
Z(1709970893.710714),106,0D,10,0,0,0,0,0,0,R
Z(1709970893.720722),106,0D,10,0,0,0,0,0,0,R
Z(1709970893.724814),197,0,0,0,0,0,0,0,0,R
Z(1709970893.730745),106,0D,10,0,0,0,0,0,0,R
Z(1709970893.740735),106,0D,10,0,0,0,0,0,0,R
Z(1709970893.743570),280,0,0,2A,72,0,0,0,0,R
Z(1709970893.744707),284,0,0,0,0,90,0,0,0,R
Z(1709970893.746719),0,0,0,0,0,0,0,0,0,T
Z(1709970893.750735),106,0D,4,0,0,0,0,0,0,R
Z(1709970893.760747),106,0D,4,0,0,0,0,0,0,R
Z(1709970893.764754),0,0,0,0,0,0,0,0,0,T
Z(1709970893.770725),106,0D,4,0,0,0,0,0,0,R
Z(1709970893.780728),0,0,0,0,0,0,0,0,0,T
Z(1709970893.784735),197,0,0,0,0,0,0,0,0,R
Z(1709970893.790729),106,0D,4,0,0,0,0,0,0,R
Z(1709970893.798780),103,0,0,0,0,0,0,0,0,R
Z(1709970893.800707),106,0C,F8,0,0,0,0,0,0,R
Z(1709970893.805206),197,0,0,0,0,0,0,0,0,R
Z(1709970893.810738),106,0C,F8,0,0,0,0,0,0,R
Z(1709970893.820723),106,0C,F8,0,0,0,0,0,0,R
Z(1709970893.824738),197,0,0,0,0,0,0,0,0,R
Z(1709970893.830741),0,0,0,0,0,0,0,0,0,T
Z(1709970893.840747),106,0C,F8,0,0,0,0,0,0,R
Z(1709970893.843627),280,0,0,2A,72,0,0,0,0,R
Z(1709970893.844727),284,0,0,0,0,90,0,0,0,R
Z(1709970893.846792),0,0,0,0,0,0,0,0,0,T
Z(1709970893.850727),106,0D,0C,0,0,0,0,0,0,R
Z(1709970893.860752),106,0D,0C,0,0,0,0,0,0,R
Z(1709970893.864747),197,0,0,0,0,0,0,0,0,R
Z(1709970893.870813),106,0D,0C,0,0,0,0,0,0,R
Z(1709970893.880801),106,0D,0C,0,0,0,0,0,0,R
Z(1709970893.884768),197,0,0,0,0,0,0,0,0,R
Z(1709970893.890787),106,0D,0C,0,0,0,0,0,0,R
Z(1709970893.898775),103,0,0,0,0,0,0,0,0,R
Z(1709970893.900744),106,0D,24,0,0,0,0,0,0,R
Z(1709970893.905193),0,0,0,0,0,0,0,0,0,T
Z(1709970893.910749),106,0D,24,0,0,0,0,0,0,R
Z(1709970893.920788),106,0D,24,0,0,0,0,0,0,R
Z(1709970893.924818),197,0,0,0,0,0,0,0,0,R
Z(1709970893.930817),106,0D,24,0,0,0,0,0,0,R
Z(1709970893.940816),106,0D,30,0,3,0,0,0,0,R
Z(1709970893.943645),0,0,0,0,0,0,0,0,0,T
Z(1709970893.944762),284,0,0,0,0,90,0,0,0,R
Z(1709970893.946758),0,0,0,0,0,0,0,0,0,T
Z(1709970893.950733),106,0D,30,0,5,0,0,0,0,R
Z(1709970893.960792),106,0D,30,0,8,0,0,0,0,R
Z(1709970893.964777),197,0,0,0,0,0,0,0,0,R
Z(1709970893.970767),106,0D,30,0,0A,0,0,0,0,R
Z(1709970893.980800),106,0D,30,0,0C,0,0,0,0,R
Z(1709970893.984801),197,0,0,0,0,0,0,0,0,R
Z(1709970893.990752),106,0D,5C,0,0E,0,0,0,0,R
Z(1709970893.998804),103,0,0,0,0,0,0,0,0,R
Z(1709970894.000772),0,0,0,0,0,0,0,0,0,T
Z(1709970894.005212),197,0,0,0,0,0,0,0,0,R
Z(1709970894.010786),106,0D,5C,0,0E,0,0,0,0,R
Z(1709970894.020756),106,0D,5C,0,0F,0,0,0,0,R
Z(1709970894.024801),197,0,0,0,0,0,0,0,0,R
Z(1709970894.030762),106,0D,5C,0,0F,0,0,0,0,R
Z(1709970894.040808),106,0D,B8,0,0F,0,0,0,0,R
Z(1709970894.043705),280,0,0,2B,72,0,0,0,0,R
Z(1709970894.044847),284,0,0,0,0,90,0,0,0,R
Z(1709970894.046797),197,0,0,0,0,0,0,0,0,R
Z(1709970894.050791),0,0,0,0,0,0,0,0,0,T
Z(1709970894.060799),106,0D,B8,0,0F,0,0,0,0,R
Z(1709970894.064788),197,0,0,0,0,0,0,0,0,R
Z(1709970894.070806),106,0D,B8,0,0F,0,0,0,0,R
Z(1709970894.080801),0,0,0,0,0,0,0,0,0,T
Z(1709970894.084790),197,0,0,0,0,0,0,0,0,R
Z(1709970894.090804),106,0E,1C,0,0F,0,0,0,0,R
Z(1709970894.098790),103,0,0,0,0,0,0,0,0,R
Z(1709970894.100786),106,0E,1C,0,0F,0,0,0,0,R
Z(1709970894.105224),197,0,0,0,0,0,0,0,0,R
Z(1709970894.110795),0,0,0,0,0,0,0,0,0,T
Z(1709970894.120802),106,0E,A4,0,10,0,0,0,0,R
Z(1709970894.124819),0,0,0,0,0,0,0,0,0,T
Z(1709970894.130798),106,0E,A4,0,10,0,0,0,0,R
Z(1709970894.140841),0,0,0,0,0,0,0,0,0,T
Z(1709970894.143574),280,0,0,2B,72,0,0,0,0,R
Z(1709970894.144818),284,0,0,0,0,90,0,0,0,R
Z(1709970894.146822),0,0,0,0,0,0,0,0,0,T
Z(1709970894.150733),106,0E,A4,0,11,0,0,0,0,R
Z(1709970894.160865),0,0,0,0,0,0,0,0,0,T
Z(1709970894.164820),197,0,0,0,0,0,0,0,0,R
Z(1709970894.170826),106,0F,64,0,11,0,0,0,0,R
Z(1709970894.180821),0,0,0,0,0,0,0,0,0,T
Z(1709970894.184821),197,0,0,0,0,0,0,0,0,R
Z(1709970894.190820),106,0F,64,0,0E,0,0,0,0,R
Z(1709970894.198859),103,0,0,0,0,0,0,0,0,R
Z(1709970894.200845),106,10,4C,0,0B,0,0,0,0,R
Z(1709970894.205211),197,0,0,0,0,0,0,0,0,R
Z(1709970894.210799),0,0,0,0,0,0,0,0,0,T
Z(1709970894.220841),0,0,0,0,0,0,0,0,0,T
Z(1709970894.224836),197,0,0,0,0,0,0,0,0,R
Z(1709970894.230838),106,10,4C,0,0,0,0,0,0,R
Z(1709970894.240827),106,11,3C,0,0,0,0,0,0,R
Z(1709970894.243643),280,0,0,2B,72,0,0,0,0,R
Z(1709970894.244846),284,0,0,0,0,8F,0,0,0,R
Z(1709970894.246838),197,0,0,0,0,0,0,0,0,R
Z(1709970894.250873),0,0,0,0,0,0,0,0,0,T
Z(1709970894.260859),0,0,0,0,0,0,0,0,0,T
Z(1709970894.264857),0,0,0,0,0,0,0,0,0,T
Z(1709970894.270839),0,0,0,0,0,0,0,0,0,T
Z(1709970894.280847),106,11,E4,0,0,0,0,0,0,R
Z(1709970894.284880),197,0,0,0,0,0,0,0,0,R
Z(1709970894.290851),106,11,E4,0,0,0,0,0,0,R
Z(1709970894.298875),103,0,0,0,0,0,0,0,0,R
Z(1709970894.300850),106,11,E4,0,0,0,0,0,0,R
Z(1709970894.305229),0,0,0,0,0,0,0,0,0,T
Z(1709970894.310860),0,0,0,0,0,0,0,0,0,T
Z(1709970894.320847),0,0,0,0,0,0,0,0,0,T
Z(1709970894.324863),197,0,0,0,0,0,0,0,0,R
Z(1709970894.331068),0,0,0,0,0,0,0,0,0,T
Z(1709970894.340815),106,12,8C,0,0,0,0,0,0,R
Z(1709970894.343501),280,0,0,2C,72,0,0,0,0,R
Z(1709970894.344793),284,0,0,0,0,90,0,0,0,R
Z(1709970894.346786),197,0,0,0,0,0,0,0,0,R
Z(1709970894.350774),106,12,8C,0,0,0,0,0,0,R
Z(1709970894.361054),106,12,8C,0,0,0,0,0,0,R
Z(1709970894.364860),197,0,0,0,0,0,0,0,0,R
Z(1709970894.370804),0,0,0,0,0,0,0,0,0,T
Z(1709970894.380805),106,12,CC,0,0,0,0,0,0,R
Z(1709970894.384882),197,0,0,0,0,0,0,0,0,R
Z(1709970894.390875),0,0,0,0,0,0,0,0,0,T
Z(1709970894.398865),103,0,0,0,0,0,0,0,0,R
Z(1709970894.400878),106,12,CC,0,0,0,0,0,0,R
Z(1709970894.405228),197,0,0,0,0,0,0,0,0,R
Z(1709970894.410877),0,0,0,0,0,0,0,0,0,T
Z(1709970894.420870),0,0,0,0,0,0,0,0,0,T
Z(1709970894.424971),197,0,0,0,0,0,0,0,0,R
Z(1709970894.430898),106,13,0,0,0,0,0,0,0,R
Z(1709970894.440924),0,0,0,0,0,0,0,0,0,T
Z(1709970894.443698),0,0,0,0,0,0,0,0,0,T
Z(1709970894.444933),284,0,0,0,0,90,0,0,0,R
Z(1709970894.447034),197,0,0,0,0,0,0,0,0,R
Z(1709970894.450952),106,13,8,0,0,0,0,0,0,R
Z(1709970894.460947),0,0,0,0,0,0,0,0,0,T
Z(1709970894.464946),197,0,0,0,0,0,0,0,0,R
Z(1709970894.470969),106,12,F8,0,0,0,0,0,0,R
Z(1709970894.480948),106,12,F8,0,0,0,0,0,0,R
Z(1709970894.485040),197,0,0,0,0,0,0,0,0,R
Z(1709970894.490945),106,12,F8,0,0,0,0,0,0,R
Z(1709970894.498943),103,0,0,0,0,0,0,0,0,R
Z(1709970894.500943),0,0,0,0,0,0,0,0,0,T
Z(1709970894.505395),197,0,0,0,0,0,0,0,0,R
Z(1709970894.511031),106,12,F0,0,0,0,0,0,0,R
Z(1709970894.520897),106,12,F0,0,0,0,0,0,0,R
Z(1709970894.524914),197,0,0,0,0,0,0,0,0,R
Z(1709970894.531014),106,12,F0,0,0,0,0,0,0,R
Z(1709970894.540945),0,0,0,0,0,0,0,0,0,T
Z(1709970894.543529),280,0,0,2C,72,0,0,0,0,R
Z(1709970894.544918),284,0,0,0,0,90,0,0,0,R
Z(1709970894.546919),197,0,0,0,0,0,0,0,0,R
Z(1709970894.550920),0,0,0,0,0,0,0,0,0,T
Z(1709970894.559134),106,12,E0,0,0,0,0,0,0,R
Z(1709970894.564930),197,0,0,0,0,0,0,0,0,R
Z(1709970894.570895),106,12,C8,0,0,0,0,0,0,R
Z(1709970894.580993),106,12,C8,0,0,0,0,0,0,R
Z(1709970894.585004),197,0,0,0,0,0,0,0,0,R
Z(1709970894.590993),0,0,0,0,0,0,0,0,0,T
Z(1709970894.598998),0,0,0,0,0,0,0,0,0,T
Z(1709970894.600988),103,0,0,0,0,0,0,0,0,R
Z(1709970894.605310),197,0,0,0,0,0,0,0,0,R
Z(1709970894.610997),106,12,A4,0,0,0,0,0,0,R
Z(1709970894.619009),0,0,0,0,0,0,0,0,0,T
Z(1709970894.624993),197,0,0,0,0,0,0,0,0,R
Z(1709970894.631002),106,12,A4,0,0,0,0,0,0,R
Z(1709970894.639047),106,12,70,0,0,0,0,0,0,R
Z(1709970894.643712),280,0,0,2D,72,0,0,0,0,R
Z(1709970894.645015),284,0,0,0,0,90,0,0,0,R
Z(1709970894.647015),197,0,0,0,0,0,0,0,0,R
Z(1709970894.650983),106,12,70,0,0,0,0,0,0,R
Z(1709970894.659000),106,12,70,0,0,0,0,0,0,R
Z(1709970894.664949),197,0,0,0,0,0,0,0,0,R
Z(1709970894.670953),106,12,24,0,0,0,0,0,0,R
Z(1709970894.678966),106,12,24,0,0,0,0,0,0,R
Z(1709970894.684952),197,0,0,0,0,0,0,0,0,R
Z(1709970894.690939),106,12,24,0,0,0,0,0,0,R
Z(1709970894.698980),106,12,24,0,4,0,0,0,0,R
Z(1709970894.700952),103,0,0,0,0,0,0,0,0,R
Z(1709970894.705248),0,0,0,0,0,0,0,0,0,T
Z(1709970894.710953),106,11,E8,0,8,0,0,0,0,R
Z(1709970894.718964),106,11,E8,0,0C,0,0,0,0,R
Z(1709970894.724971),197,0,0,0,0,0,0,0,0,R
Z(1709970894.730915),0,0,0,0,0,0,0,0,0,T
Z(1709970894.739035),106,11,DC,0,14,0,0,0,0,R
Z(1709970894.743653),0,0,0,0,0,0,0,0,0,T
Z(1709970894.744974),284,0,0,0,0,90,0,0,0,R
Z(1709970894.746979),197,0,0,0,0,0,0,0,0,R
Z(1709970894.750947),106,11,DC,0,18,0,0,0,0,R
Z(1709970894.759010),106,11,DC,0,1D,0,0,0,0,R
Z(1709970894.765008),197,0,0,0,0,0,0,0,0,R
Z(1709970894.771000),106,11,DC,0,21,0,0,0,0,R
Z(1709970894.778972),106,12,8,0,25,0,0,0,0,R
Z(1709970894.785012),197,0,0,0,0,0,0,0,0,R
Z(1709970894.790973),106,12,8,0,25,0,0,0,0,R
Z(1709970894.798984),106,12,8,0,2B,0,0,0,0,R
Z(1709970894.800973),103,0,0,0,0,0,0,0,0,R
Z(1709970894.805241),0,0,0,0,0,0,0,0,0,T
Z(1709970894.810961),0,0,0,0,0,0,0,0,0,T
Z(1709970894.818976),0,0,0,0,0,0,0,0,0,T
Z(1709970894.824979),0,0,0,0,0,0,0,0,0,T
Z(1709970894.831010),106,12,50,0,34,0,0,0,0,R
Z(1709970894.838943),106,12,50,0,36,0,0,0,0,R
Z(1709970894.843629),280,0,0,2D,73,0,0,0,0,R
Z(1709970894.845032),284,0,0,0,0,90,0,0,0,R
Z(1709970894.846956),197,0,0,0,0,0,0,0,0,R
Z(1709970894.850969),0,0,0,0,0,0,0,0,0,T
Z(1709970894.859090),106,12,A8,0,3A,0,0,0,0,R
Z(1709970894.865031),197,0,0,0,0,0,0,0,0,R
Z(1709970894.871027),106,12,A8,0,3B,0,0,0,0,R
Z(1709970894.878994),0,0,0,0,0,0,0,0,0,T
Z(1709970894.884985),197,0,0,0,0,0,0,0,0,R
Z(1709970894.890963),106,13,2C,0,3C,0,0,0,0,R
Z(1709970894.898993),0,0,0,0,0,0,0,0,0,T
Z(1709970894.901006),103,0,0,0,0,0,0,0,0,R
Z(1709970894.905226),197,0,0,0,0,0,0,0,0,R
Z(1709970894.910991),0,0,0,0,0,0,0,0,0,T
Z(1709970894.919039),106,13,E0,0,3C,0,0,0,0,R
Z(1709970894.925044),197,0,0,0,0,0,0,0,0,R
Z(1709970894.931103),106,13,E0,0,3C,0,0,0,0,R
Z(1709970894.938973),106,14,C0,0,3C,0,0,0,0,R
Z(1709970894.943639),280,0,0,2D,73,0,0,0,0,R
Z(1709970894.944968),0,0,0,0,0,0,0,0,0,T
Z(1709970894.947029),0,0,0,0,0,0,0,0,0,T
Z(1709970894.951006),0,0,0,0,0,0,0,0,0,T
Z(1709970894.959298),106,14,C0,0,34,0,0,0,0,R
Z(1709970894.965033),197,0,0,0,0,0,0,0,0,R
Z(1709970894.971070),0,0,0,0,0,0,0,0,0,T
Z(1709970894.979047),106,15,C0,0,27,0,0,0,0,R
